user_id,days_signup_age,recency_days,frequency_total,session_duration_avg,feature_count_used,device_type,os_type,user_segment,region,dropoff_label
5876,90,67,29,14.69,1,tablet,linux,premium,east,1
5877,669,77,31,16.39,10,mobile,windows,free,east,1
5878,201,8,30,8.78,10,mobile,android,free,east,0
5879,489,104,42,13.45,14,desktop,ios,trial,west,1
5880,37,32,27,4.96,2,mobile,windows,free,south,1
5881,139,31,40,10.68,7,mobile,android,free,south,0
5882,720,84,47,14.02,13,desktop,windows,premium,west,0
5883,613,112,37,6.33,1,tablet,ios,trial,north,1
5884,185,59,34,13.57,9,mobile,linux,premium,west,0
5885,121,60,42,13.9,4,desktop,mac,trial,north,0
5886,600,65,31,9.59,5,mobile,mac,trial,east,0
5887,723,34,41,8.66,11,desktop,windows,trial,west,0
5888,148,71,40,9.14,12,mobile,android,free,west,1
5889,494,115,38,10.61,1,mobile,windows,free,east,1
5890,228,45,38,10.73,10,mobile,linux,free,north,0
5891,551,92,36,14.04,6,mobile,windows,free,south,1
5892,322,92,36,9.86,11,mobile,ios,free,east,1
5893,117,102,32,18.41,12,desktop,mac,premium,east,0
5894,257,86,30,18.38,13,mobile,ios,free,south,0
5895,407,110,27,12.94,2,desktop,windows,premium,east,1
5896,588,85,30,10.62,12,desktop,android,free,west,1
5897,44,117,43,9.87,14,desktop,windows,free,north,1
5898,700,85,28,13.27,11,desktop,ios,free,east,1
5899,484,100,32,13.97,6,desktop,windows,free,east,1
5900,642,106,43,11.2,11,tablet,android,free,west,1
5901,681,118,38,10.43,1,desktop,android,free,south,1
5902,137,71,38,13.41,6,mobile,windows,premium,north,1
5903,95,85,35,12.28,12,desktop,windows,free,south,0
5904,573,116,30,9.71,10,desktop,android,premium,south,1
5905,161,45,38,12.45,4,desktop,mac,free,west,0
5906,133,14,34,9.58,8,mobile,linux,free,west,0
5907,357,106,37,8.99,1,mobile,ios,premium,south,1
5908,669,75,27,11.98,14,desktop,mac,trial,south,0
5909,586,51,34,9.7,8,tablet,mac,free,north,0
5910,392,86,31,9.07,8,mobile,android,free,north,1
5911,167,3,33,16.18,5,mobile,linux,free,east,0
5912,265,57,34,10.43,4,mobile,android,trial,east,0
5913,511,31,33,19.37,5,desktop,android,trial,west,0
5914,139,34,34,14.51,7,mobile,ios,premium,north,0
5915,397,116,49,8.72,6,tablet,mac,free,north,1
5916,38,66,35,16.64,6,mobile,ios,free,east,1
5917,257,16,31,9.13,8,mobile,mac,free,north,0
5918,203,43,36,19.89,7,mobile,android,premium,west,0
5919,506,29,39,12.9,5,desktop,ios,premium,south,0
5920,669,109,39,14.17,9,desktop,windows,free,east,1
5921,132,34,36,12.12,4,desktop,ios,free,west,0
5922,588,42,34,13.06,14,mobile,mac,premium,east,0
5923,489,40,38,11.08,10,mobile,windows,free,north,0
5924,708,21,33,8.3,4,mobile,mac,premium,north,0
5925,668,93,40,13.36,10,mobile,ios,premium,south,1
5926,100,69,31,16.1,14,mobile,ios,trial,north,0
5927,550,52,34,7.24,11,mobile,mac,trial,east,0
5928,444,47,30,18.16,11,desktop,mac,free,north,0
5929,109,80,43,14.4,4,mobile,linux,free,north,1
5930,210,11,20,10.25,3,desktop,mac,premium,west,0
5931,678,111,37,10.18,8,mobile,mac,free,north,1
5932,410,67,29,19.46,4,mobile,android,free,north,1
5933,266,27,37,15.75,2,mobile,ios,premium,south,0
5934,254,64,33,16.56,13,mobile,android,free,west,1
5935,616,102,44,11.0,5,mobile,android,trial,north,1
5936,228,20,34,14.22,12,desktop,ios,trial,south,0
5937,141,62,32,13.4,11,mobile,linux,free,west,0
5938,431,71,21,11.3,3,mobile,ios,free,west,1
5939,724,97,38,12.44,3,tablet,android,free,south,1
5940,158,68,34,16.44,9,mobile,ios,free,north,1
5941,208,88,31,18.4,9,desktop,ios,free,north,1
5942,358,92,27,10.99,4,desktop,mac,premium,west,1
5943,169,106,30,6.75,3,mobile,ios,premium,south,1
5944,485,43,26,18.57,9,mobile,ios,free,west,0
5945,207,84,37,18.62,4,desktop,mac,free,south,1
5946,119,29,35,13.6,3,mobile,mac,free,south,0
5947,212,101,28,19.17,6,mobile,ios,free,east,1
5948,681,114,41,13.31,5,mobile,windows,premium,west,1
5949,684,35,27,8.36,6,mobile,mac,free,east,0
5950,384,67,25,6.75,6,desktop,ios,premium,north,0
5951,310,98,33,6.71,8,desktop,android,free,south,1
5952,603,3,39,12.02,8,desktop,windows,free,north,0
5953,165,84,37,10.14,1,mobile,windows,premium,east,1
5954,487,98,33,9.68,4,tablet,windows,trial,west,1
5955,506,104,44,11.57,8,desktop,android,trial,south,1
5956,527,23,37,15.43,11,desktop,windows,free,south,0
5957,182,90,37,9.81,1,desktop,ios,free,west,1
5958,531,94,27,9.14,12,desktop,ios,free,north,1
5959,458,0,39,10.08,2,mobile,android,free,north,0
5960,642,84,38,15.68,9,desktop,mac,free,south,1
5961,152,75,40,11.72,4,desktop,windows,trial,west,0
5962,459,116,34,13.12,13,mobile,linux,free,west,1
5963,610,5,37,18.21,10,mobile,ios,free,west,0
5964,224,115,36,22.846250000000005,12,mobile,mac,trial,west,0
5965,550,68,25,14.56,12,desktop,mac,free,north,0
5966,99,32,33,14.17,1,desktop,mac,free,north,0
5967,532,46,35,7.26,12,desktop,mac,premium,west,0
5968,454,91,39,13.47,2,desktop,android,free,south,1
5969,164,119,34,12.25,8,mobile,mac,trial,north,1
5970,76,38,33,15.57,10,desktop,ios,premium,east,0
5971,551,118,35,10.43,13,mobile,windows,trial,west,1
5972,198,75,37,12.8,11,desktop,ios,premium,west,0
5973,378,23,31,14.42,10,mobile,windows,free,south,0
5974,72,71,37,19.59,14,desktop,mac,free,north,0
5975,704,96,40,18.26,1,mobile,linux,trial,west,1
5976,414,6,39,17.06,1,desktop,ios,free,north,0
5977,682,9,23,14.91,3,mobile,linux,free,north,0
5978,142,0,40,10.27,4,mobile,android,free,east,0
5979,174,68,40,14.91,7,desktop,windows,trial,north,0
5980,457,6,41,8.91,12,mobile,linux,trial,north,0
5981,453,111,38,11.18,6,mobile,ios,trial,west,1
5982,583,15,30,19.11,13,mobile,android,premium,east,0
5983,679,8,37,14.15,9,mobile,ios,free,west,0
5984,605,30,31,12.91,7,mobile,mac,premium,east,0
5985,128,91,31,13.42,12,mobile,ios,free,west,0
5986,246,108,43,11.62,7,mobile,ios,premium,east,1
5987,669,30,40,3.38,1,mobile,windows,premium,east,1
5988,414,62,35,6.94,12,mobile,windows,premium,east,0
5989,636,92,40,14.47,2,desktop,linux,premium,north,1
5990,424,95,34,8.32,7,mobile,ios,premium,west,1
5991,64,18,37,11.57,3,mobile,mac,free,south,0
5992,361,100,34,7.09,12,desktop,android,premium,east,1
5993,607,104,49,9.13,9,mobile,windows,free,south,1
5994,488,88,35,11.98,14,mobile,windows,premium,west,1
5995,122,63,27,15.7,13,desktop,windows,free,west,0
5996,177,46,40,16.5,4,desktop,windows,free,east,0
5997,628,106,34,9.06,4,mobile,windows,free,north,1
5998,715,103,41,13.23,4,mobile,windows,free,south,1
5999,557,62,32,6.3,3,mobile,linux,trial,south,1
6000,98,89,25,12.23,14,mobile,windows,trial,east,0
6001,463,47,33,15.81,2,desktop,windows,free,north,0
6002,610,89,36,11.73,6,desktop,android,free,south,1
6003,478,10,40,17.26,4,mobile,ios,free,west,0
6004,445,108,33,15.35,1,desktop,ios,free,north,1
6005,357,61,30,12.97,12,desktop,windows,trial,south,0
6006,201,71,35,11.0,8,tablet,windows,trial,south,0
6007,226,22,37,9.86,13,mobile,windows,free,west,0
6008,551,63,34,6.17,9,desktop,windows,trial,west,0
6009,78,0,40,6.82,7,mobile,windows,premium,west,0
6010,89,106,34,15.98,4,mobile,linux,premium,east,1
6011,307,89,36,18.05,9,mobile,android,free,south,1
6012,572,54,27,7.68,11,mobile,mac,premium,east,0
6013,489,100,30,12.27,1,mobile,windows,free,north,1
6014,442,97,33,5.7,4,mobile,linux,free,east,1
6015,403,14,34,8.09,6,desktop,ios,free,south,0
6016,107,6,35,13.04,2,desktop,windows,free,south,0
6017,262,30,31,9.93,2,desktop,android,premium,east,0
6018,85,0,36,4.34,4,mobile,linux,premium,south,0
6019,560,68,32,18.88,5,mobile,mac,free,south,1
6020,555,63,33,11.8,8,desktop,ios,free,north,1
6021,210,64,42,7.58,12,desktop,mac,free,south,0
6022,235,8,34,12.51,12,mobile,windows,premium,north,0
6023,252,110,40,11.68,6,tablet,mac,free,west,1
6024,652,117,30,13.69,8,desktop,mac,free,west,1
6025,371,70,41,10.64,1,desktop,windows,premium,east,1
6026,563,0,38,13.26,12,desktop,mac,free,south,0
6027,344,47,41,15.77,4,desktop,linux,free,west,0
6028,518,86,23,6.73,1,desktop,windows,premium,east,1
6029,399,89,35,9.23,9,desktop,windows,free,south,1
6030,225,29,39,15.36,6,mobile,mac,free,south,0
6031,643,98,41,9.79,6,mobile,linux,free,north,1
6032,526,116,35,11.67,7,mobile,ios,free,north,1
6033,568,61,33,10.12,9,tablet,android,premium,south,0
6034,693,45,32,10.37,12,mobile,ios,trial,north,0
6035,204,63,28,10.03,9,mobile,windows,free,west,1
6036,94,3,31,6.97,9,mobile,mac,free,west,0
6037,437,62,32,13.84,12,mobile,linux,free,south,0
6038,258,3,36,16.25,11,tablet,ios,premium,south,0
6039,335,4,38,11.29,3,desktop,android,free,west,0
6040,194,66,35,15.8,5,mobile,mac,free,south,1
6041,308,61,35,10.04,7,desktop,mac,free,west,0
6042,305,118,34,9.8,14,tablet,windows,trial,north,1
6043,275,60,28,13.64,9,desktop,linux,premium,east,0
6044,549,117,39,13.71,12,desktop,windows,free,north,1
6045,444,96,38,11.55,12,desktop,linux,free,east,1
6046,361,40,39,14.71,13,desktop,mac,premium,east,0
6047,108,111,35,6.85,8,desktop,linux,free,south,1
6048,429,57,32,10.78,4,desktop,windows,free,west,1
6049,152,71,29,15.86,6,mobile,android,free,east,1
6050,249,12,36,15.85,1,mobile,windows,free,south,0
6051,320,25,24,15.34,10,mobile,windows,free,east,0
6052,128,62,25,16.08,9,mobile,mac,premium,south,0
6053,302,32,38,10.51,3,desktop,ios,free,east,0
6054,216,71,38,5.18,7,tablet,linux,free,east,1
6055,624,9,31,10.96,11,mobile,windows,trial,west,0
6056,631,30,33,14.54,11,mobile,ios,premium,north,0
6057,33,79,28,15.2,11,desktop,linux,free,north,0
6058,451,73,50,9.89,2,mobile,linux,free,south,1
6059,478,118,30,8.13,6,mobile,mac,free,north,1
6060,294,107,29,8.53,9,desktop,windows,free,south,1
6061,358,97,31,9.83,2,mobile,linux,free,south,1
6062,582,0,35,4.41,3,desktop,linux,free,east,0
6063,294,72,45,9.89,14,desktop,mac,trial,east,0
6064,75,27,45,12.19,8,desktop,windows,trial,west,0
6065,290,32,34,11.61,9,mobile,android,free,north,0
6066,207,25,33,10.68,3,mobile,mac,premium,south,0
6067,297,54,42,9.24,9,mobile,android,free,west,1
6068,191,14,32,9.71,13,mobile,windows,free,south,0
6069,134,63,30,9.78,14,mobile,linux,trial,west,0
6070,719,19,32,14.82,3,desktop,android,trial,east,0
6071,120,60,35,12.0,4,mobile,windows,trial,south,0
6072,524,75,41,22.846250000000005,9,desktop,mac,free,north,0
6073,532,21,32,10.67,13,desktop,ios,free,east,0
6074,462,12,34,13.75,1,mobile,ios,free,north,0
6075,668,96,31,10.76,4,mobile,windows,free,south,1
6076,33,88,30,10.66,3,mobile,ios,free,south,1
6077,241,31,35,18.25,12,desktop,linux,premium,north,0
6078,159,106,38,15.99,7,mobile,mac,free,north,1
6079,433,26,28,4.98,11,mobile,ios,trial,west,0
6080,474,111,29,7.91,1,desktop,ios,free,south,1
6081,658,13,51,11.46,2,mobile,linux,premium,north,0
6082,295,79,32,9.93,8,mobile,windows,free,south,1
6083,195,2,33,5.97,6,mobile,linux,free,east,0
6084,676,23,39,12.46,3,mobile,windows,free,west,1
6085,501,48,35,4.49,4,desktop,android,free,south,1
6086,565,10,26,12.51,11,desktop,windows,free,north,0
6087,341,54,30,14.92,1,mobile,windows,trial,south,1
6088,343,27,30,15.49,13,desktop,mac,premium,east,0
6089,302,11,30,11.42,3,mobile,windows,free,north,0
6090,554,115,32,18.04,11,mobile,windows,trial,east,0
6091,177,117,29,13.33,9,desktop,mac,free,south,1
6092,712,115,46,15.38,1,mobile,windows,premium,west,1
6093,153,18,31,9.05,11,desktop,mac,free,south,0
6094,352,45,43,18.09,7,mobile,mac,premium,east,0
6095,250,39,37,11.99,5,mobile,android,free,east,0
6096,479,39,45,18.31,2,mobile,linux,trial,west,0
6097,506,49,29,17.43,2,desktop,windows,free,north,1
6098,673,61,39,13.03,6,mobile,linux,free,south,1
6099,582,58,32,13.62,5,desktop,android,premium,north,0
6100,204,35,34,11.28,12,mobile,linux,free,north,0
6101,174,117,32,8.72,8,mobile,android,free,south,1
6102,650,117,36,14.38,1,desktop,windows,free,south,1
6103,371,39,34,14.18,13,mobile,mac,free,east,0
6104,98,26,40,5.53,4,mobile,windows,free,east,0
6105,607,63,22,11.67,9,mobile,linux,free,west,1
6106,483,44,50,15.47,12,mobile,android,trial,south,0
6107,47,118,44,17.86,10,desktop,linux,premium,east,1
6108,577,51,30,14.9,6,desktop,ios,free,north,1
6109,455,4,38,5.93,1,mobile,linux,premium,south,0
6110,460,15,38,7.78,4,desktop,mac,premium,north,0
6111,635,8,40,10.62,8,mobile,mac,trial,west,0
6112,376,45,42,17.6,14,desktop,ios,trial,east,0
6113,352,37,32,9.57,1,desktop,linux,trial,north,0
6114,462,102,34,16.23,3,tablet,linux,free,south,1
6115,168,106,33,9.51,6,desktop,linux,premium,west,1
6116,136,16,40,14.13,12,desktop,mac,free,west,0
6117,620,113,47,8.24,14,tablet,ios,free,east,1
6118,180,70,42,11.22,3,desktop,linux,trial,east,1
6119,383,36,33,7.47,9,desktop,mac,free,west,0
6120,218,48,39,17.77,14,mobile,windows,free,west,0
6121,191,52,38,9.22,14,desktop,android,free,south,0
6122,448,20,48,5.81,12,desktop,android,free,west,0
6123,591,104,44,5.49,11,tablet,ios,free,east,1
6124,339,1,32,11.66,4,desktop,windows,free,north,0
6125,127,8,27,10.17,5,mobile,android,free,east,0
6126,201,32,34,14.59,14,mobile,android,trial,north,0
6127,145,17,32,11.06,9,mobile,android,free,west,0
6128,647,7,25,16.66,2,mobile,windows,trial,north,0
6129,253,46,29,10.46,1,desktop,windows,premium,south,0
6130,291,45,41,16.11,13,mobile,android,trial,west,0
6131,79,15,36,8.19,2,mobile,mac,free,west,0
6132,342,97,35,5.99,10,mobile,windows,free,north,1
6133,669,105,34,8.71,5,desktop,linux,free,west,1
6134,316,86,32,7.49,3,mobile,android,premium,south,1
6135,485,62,27,7.04,2,mobile,android,free,east,1
6136,157,113,27,13.65,8,mobile,ios,free,north,1
6137,130,42,28,10.94,12,mobile,ios,free,north,0
6138,542,51,34,12.57,1,desktop,mac,premium,south,1
6139,76,1,36,14.11,10,desktop,windows,free,south,0
6140,343,84,31,5.26,9,mobile,android,free,north,1
6141,251,11,36,14.28,12,desktop,mac,free,north,0
6142,41,79,39,7.18,9,desktop,linux,premium,east,1
6143,401,93,44,9.69,2,mobile,linux,free,east,1
6144,704,26,26,4.43,6,mobile,linux,premium,east,0
6145,78,73,46,14.62,14,mobile,ios,premium,east,0
6146,601,36,40,5.24,12,mobile,linux,trial,west,0
6147,407,47,35,7.2,5,mobile,linux,free,south,1
6148,536,63,26,7.49,14,tablet,windows,premium,west,0
6149,97,29,33,11.48,1,mobile,ios,free,south,1
6150,638,95,38,11.36,8,tablet,android,free,west,1
6151,37,47,35,15.25,11,mobile,windows,trial,east,0
6152,664,55,32,11.58,10,mobile,ios,trial,south,0
6153,490,97,38,15.86,3,desktop,windows,premium,north,1
6154,266,27,29,13.52,3,desktop,linux,premium,north,0
6155,34,54,38,8.22,11,tablet,ios,free,east,0
6156,457,119,33,9.33,14,mobile,mac,free,north,1
6157,91,47,37,18.04,11,mobile,windows,premium,east,0
6158,456,13,36,16.91,13,mobile,linux,free,east,0
6159,571,34,39,15.3,13,mobile,linux,free,east,0
6160,217,114,32,15.82,14,mobile,android,free,north,1
6161,197,91,35,13.86,12,desktop,linux,free,north,1
6162,185,97,33,13.34,11,mobile,ios,free,south,1
6163,187,30,32,12.2,12,desktop,ios,trial,south,0
6164,109,100,35,18.8,5,desktop,android,premium,north,1
6165,204,47,38,10.14,8,mobile,windows,premium,south,0
6166,491,95,45,12.96,4,mobile,mac,free,north,1
6167,241,105,30,5.17,8,desktop,mac,free,north,1
6168,576,24,26,6.28,8,mobile,windows,free,south,0
6169,603,112,45,19.26,1,mobile,ios,free,east,1
6170,562,75,40,14.47,2,mobile,windows,free,south,1
6171,407,87,44,11.15,14,mobile,mac,premium,east,1
6172,251,90,23,12.31,8,desktop,ios,free,north,1
6173,680,20,33,6.57,1,mobile,android,free,north,0
6174,173,89,35,10.29,6,mobile,android,trial,west,1
6175,355,25,41,6.17,13,desktop,linux,free,south,0
6176,347,32,41,10.82,11,desktop,android,free,east,0
6177,551,13,34,14.72,12,mobile,ios,trial,east,0
6178,412,21,43,13.81,9,mobile,ios,free,south,0
6179,589,117,31,18.36,10,mobile,windows,trial,north,1
6180,673,39,41,13.18,4,mobile,android,premium,west,0
6181,303,46,30,2.09,12,mobile,android,free,east,0
6182,642,57,41,19.8,11,desktop,windows,free,east,0
6183,148,85,28,8.64,4,mobile,windows,free,west,1
6184,671,68,28,12.65,5,desktop,mac,trial,south,0
6185,154,64,38,12.41,11,mobile,android,premium,north,0
6186,625,100,40,12.96,4,mobile,android,premium,west,1
6187,303,59,39,12.19,10,desktop,mac,free,west,0
6188,705,92,34,12.26,6,desktop,mac,free,south,1
6189,120,109,29,6.71,5,mobile,mac,free,north,1
6190,355,81,37,22.35,3,mobile,linux,free,west,1
6191,661,4,27,14.61,11,desktop,ios,free,north,0
6192,63,31,36,12.21,5,desktop,linux,free,north,0
6193,215,74,24,19.37,8,mobile,ios,free,west,0
6194,88,57,30,7.71,4,mobile,android,trial,north,1
6195,254,34,30,15.47,3,mobile,android,free,west,0
6196,303,40,29,9.78,1,desktop,mac,premium,east,1
6197,463,9,41,13.61,14,mobile,windows,premium,west,0
6198,210,28,33,13.7,5,mobile,ios,trial,west,0
6199,141,93,34,2.65,9,desktop,mac,free,south,1
6200,148,1,27,6.27,7,desktop,windows,free,east,0
6201,686,100,33,18.35,6,desktop,android,free,north,1
6202,697,40,42,10.99,12,mobile,android,free,west,0
6203,184,96,29,20.01,13,mobile,ios,premium,west,0
6204,166,30,35,17.24,3,desktop,linux,free,south,0
6205,67,99,32,11.12,1,desktop,linux,free,east,1
6206,701,68,35,10.77,5,mobile,linux,free,west,1
6207,524,102,36,18.59,2,mobile,linux,trial,south,1
6208,562,7,32,20.41,1,desktop,linux,premium,north,0
6209,233,95,24,10.85,12,mobile,ios,free,west,1
6210,478,32,46,18.15,2,tablet,windows,premium,north,0
6211,71,43,40,16.12,1,mobile,mac,free,north,1
6212,503,5,39,16.81,5,desktop,android,free,south,0
6213,435,114,23,12.4,8,mobile,ios,free,south,1
6214,262,76,42,9.31,7,mobile,ios,free,north,1
6215,527,117,37,7.78,11,tablet,linux,free,west,1
6216,482,68,28,6.78,11,desktop,windows,free,north,0
6217,337,18,40,19.64,1,mobile,android,trial,west,0
6218,160,40,28,12.04,11,mobile,ios,trial,east,0
6219,46,52,25,7.42,1,mobile,mac,trial,south,1
6220,686,17,32,16.01,13,desktop,mac,free,south,0
6221,226,111,39,10.08,5,mobile,ios,free,north,1
6222,241,114,43,9.4,13,mobile,linux,premium,west,1
6223,506,67,32,20.27,14,mobile,android,premium,east,0
6224,208,70,50,6.68,2,desktop,android,free,west,1
6225,293,84,26,12.94,6,mobile,windows,free,north,1
6226,527,81,39,9.64,2,tablet,mac,trial,west,1
6227,446,7,32,9.0,14,desktop,windows,free,west,0
6228,489,63,31,6.14,7,tablet,linux,premium,east,1
6229,33,93,41,12.24,12,mobile,linux,free,east,1
6230,345,96,38,8.5,9,mobile,ios,free,south,1
6231,362,71,35,14.37,12,tablet,mac,premium,east,0
6232,472,107,39,11.81,9,mobile,android,free,west,1
6233,136,70,28,10.75,1,tablet,windows,free,west,1
6234,141,45,39,8.53,7,mobile,linux,premium,south,0
6235,563,53,34,17.72,10,desktop,windows,free,east,0
6236,501,82,41,14.94,14,desktop,ios,free,south,0
6237,597,106,33,9.27,12,desktop,android,free,south,1
6238,219,27,38,6.56,8,desktop,android,free,east,0
6239,728,35,33,4.45,12,mobile,windows,free,south,0
6240,220,78,30,16.55,14,mobile,mac,free,east,0
6241,485,91,31,15.64,13,mobile,linux,free,west,1
6242,143,47,33,16.19,14,tablet,linux,premium,north,0
6243,672,77,31,11.52,6,mobile,android,trial,south,1
6244,262,0,32,15.22,7,mobile,android,trial,north,0
6245,591,35,32,16.11,1,mobile,linux,trial,north,0
6246,261,114,40,11.72,2,desktop,ios,trial,north,1
6247,583,69,37,10.57,12,desktop,android,free,south,0
6248,347,104,32,8.09,5,tablet,linux,premium,north,1
6249,73,26,39,13.7,7,mobile,linux,trial,east,0
6250,163,34,27,14.24,6,desktop,mac,trial,south,0
6251,508,116,33,10.37,13,mobile,windows,free,north,1
6252,165,119,31,10.85,13,desktop,ios,trial,west,1
6253,222,105,32,11.13,11,desktop,windows,free,east,1
6254,409,38,32,15.16,14,mobile,linux,trial,west,0
6255,207,96,41,6.5,8,mobile,ios,premium,west,1
6256,120,55,34,7.58,3,mobile,windows,free,north,1
6257,467,101,28,7.66,9,mobile,android,free,east,1
6258,512,102,42,11.41,1,mobile,ios,premium,north,1
6259,543,52,35,13.26,6,mobile,windows,free,east,0
6260,690,36,33,7.72,12,mobile,linux,trial,west,0
6261,117,116,35,15.64,3,mobile,windows,free,north,1
6262,328,54,34,17.85,8,desktop,android,free,east,0
6263,193,51,31,13.66,11,desktop,windows,premium,north,0
6264,660,79,28,16.49,11,tablet,windows,trial,east,0
6265,407,112,20,8.34,9,mobile,ios,free,north,1
6266,98,15,30,8.43,5,desktop,windows,trial,west,0
6267,514,118,45,14.06,4,tablet,linux,free,south,1
6268,60,50,28,11.85,3,mobile,windows,free,west,0
6269,221,3,48,8.43,11,desktop,ios,trial,west,0
6270,534,37,40,17.7,4,tablet,mac,premium,north,0
6271,384,55,41,13.2,10,desktop,ios,trial,east,0
6272,562,81,44,14.81,1,mobile,ios,free,east,1
6273,429,67,47,9.3,5,mobile,ios,free,south,1
6274,620,16,39,18.72,6,mobile,android,free,east,0
6275,423,58,31,11.38,11,desktop,linux,free,south,0
6276,69,27,32,16.08,2,desktop,android,premium,west,0
6277,79,32,32,9.67,7,mobile,linux,free,east,0
6278,573,85,26,12.67,7,mobile,android,premium,south,1
6279,57,96,33,14.23,5,mobile,ios,free,west,1
6280,293,18,43,19.98,12,desktop,ios,free,east,0
6281,41,72,41,10.24,14,mobile,mac,free,south,0
6282,242,50,34,12.81,1,mobile,linux,premium,south,0
6283,446,40,29,14.37,14,desktop,mac,free,north,0
6284,151,85,35,6.34,13,mobile,linux,free,south,1
6285,356,29,34,3.3,12,desktop,windows,free,east,0
6286,727,91,41,8.02,2,mobile,ios,free,east,1
6287,79,48,35,15.87,6,mobile,linux,free,west,0
6288,74,11,42,18.87,10,desktop,mac,premium,north,0
6289,219,95,42,8.31,3,mobile,mac,premium,south,1
6290,608,102,36,7.13,4,mobile,linux,free,west,1
6291,314,67,37,18.14,8,tablet,ios,premium,east,0
6292,477,86,28,9.74,12,desktop,linux,free,south,1
6293,53,17,21,10.51,3,mobile,linux,premium,west,0
6294,544,40,30,17.84,1,desktop,linux,free,west,0
6295,77,41,32,17.18,14,mobile,linux,free,south,0
6296,528,91,41,15.74,6,desktop,ios,free,west,1
6297,133,42,25,5.15,2,desktop,linux,premium,north,0
6298,630,87,33,6.97,14,mobile,mac,free,east,1
6299,237,36,33,16.48,4,desktop,android,free,north,0
6300,158,72,30,13.27,2,mobile,android,free,east,1
6301,265,25,28,8.89,10,mobile,mac,free,south,0
6302,30,67,36,10.62,11,mobile,mac,free,west,0
6303,145,9,27,16.44,2,tablet,linux,trial,west,0
6304,448,88,29,18.11,11,desktop,mac,premium,south,0
6305,240,3,42,11.98,6,desktop,windows,trial,north,0
6306,277,119,32,9.25,5,mobile,android,free,east,1
6307,595,100,27,10.9,10,mobile,mac,free,west,1
6308,116,69,35,17.37,1,desktop,linux,premium,west,0
6309,307,109,33,17.29,3,mobile,ios,free,north,1
6310,160,97,38,12.78,12,tablet,android,free,north,1
6311,367,17,31,9.88,14,desktop,linux,trial,north,0
6312,262,89,41,16.33,13,desktop,android,trial,south,0
6313,62,45,39,18.49,11,mobile,mac,premium,south,0
6314,79,102,39,6.19,2,mobile,ios,free,north,1
6315,626,103,24,11.07,5,mobile,ios,free,north,1
6316,69,114,38,16.62,12,tablet,mac,trial,south,1
6317,577,54,29,12.29,10,mobile,windows,trial,north,0
6318,671,23,41,10.05,12,desktop,windows,free,west,0
6319,356,15,37,12.74,6,desktop,mac,premium,west,0
6320,248,19,35,13.48,9,desktop,ios,free,north,0
6321,573,119,39,7.49,11,tablet,linux,free,east,1
6322,717,70,51,12.36,11,desktop,mac,trial,north,0
6323,114,42,44,13.47,11,mobile,ios,free,north,0
6324,705,53,26,10.04,1,desktop,mac,free,south,1
6325,690,20,34,8.88,3,mobile,windows,premium,west,0
6326,129,68,36,9.85,7,desktop,android,trial,west,0
6327,68,51,43,8.12,10,mobile,mac,premium,east,0
6328,530,95,32,15.4,14,desktop,windows,free,north,1
6329,84,2,38,8.07,5,mobile,mac,free,north,0
6330,450,111,31,12.76,11,desktop,mac,free,east,1
6331,75,7,47,10.5,10,mobile,mac,free,south,0
6332,513,50,38,9.18,4,desktop,android,free,east,0
6333,192,40,34,17.49,3,mobile,linux,premium,east,0
6334,97,86,34,11.48,9,mobile,linux,free,east,1
6335,76,78,40,9.32,5,tablet,android,trial,east,1
6336,161,23,31,8.94,3,desktop,mac,trial,west,0
6337,408,58,34,13.36,4,mobile,windows,free,east,1
6338,83,64,33,15.31,4,desktop,android,free,west,1
6339,591,55,32,17.08,2,desktop,ios,trial,south,0
6340,452,2,32,11.33,3,desktop,android,free,north,0
6341,238,21,39,11.09,14,mobile,windows,free,east,0
6342,720,60,37,12.52,3,desktop,ios,trial,west,0
6343,490,31,42,12.67,6,mobile,mac,free,west,0
6344,500,65,39,8.91,7,desktop,android,free,east,1
6345,151,19,40,17.85,10,mobile,linux,trial,west,0
6346,527,88,30,12.09,5,desktop,ios,free,west,1
6347,421,22,26,14.14,12,mobile,android,free,west,0
6348,719,77,38,13.7,11,mobile,linux,free,west,0
6349,364,100,48,13.62,8,tablet,mac,trial,south,1
6350,504,43,27,7.98,13,desktop,mac,free,north,0
6351,268,16,34,11.97,5,tablet,mac,premium,south,0
6352,58,0,40,21.12,7,desktop,linux,trial,north,0
6353,119,43,45,18.35,9,mobile,linux,free,north,0
6354,636,13,38,12.63,3,desktop,mac,trial,east,0
6355,546,105,25,10.53,2,mobile,windows,free,north,1
6356,285,116,35,3.13,14,mobile,linux,free,north,1
6357,518,117,32,10.01,1,mobile,android,trial,north,1
6358,33,110,27,11.69,1,mobile,ios,free,south,1
6359,56,70,31,10.73,2,mobile,windows,premium,east,1
6360,385,39,37,11.01,8,mobile,android,free,west,0
6361,467,53,39,14.49,4,desktop,ios,free,east,0
6362,685,31,30,8.0,4,tablet,android,free,east,0
6363,561,100,34,13.09,13,mobile,linux,free,south,1
6364,210,52,31,11.56,14,mobile,android,premium,south,0
6365,600,46,33,8.47,13,mobile,android,free,east,0
6366,374,82,34,18.7,5,desktop,mac,premium,north,0
6367,608,44,40,14.99,2,mobile,ios,free,north,0
6368,151,42,30,8.85,14,desktop,android,premium,west,0
