user_id,days_signup_age,recency_days,frequency_total,session_duration_avg,feature_count_used,device_type,os_type,user_segment,region,dropoff_label,activity_per_day,recency_ratio,feature_use_ratio,engagement_depth_score,dropoff_risk_proxy,device_risk_weight,segment_risk_weight,weighted_risk_proxy
6670.0,286.0,46.0,35.0,20.51,2.0,mobile,android,premium,north,0,0.12195121951219512,0.1602787456445993,0.05555555555555555,41.02,11.896999999999997,1.0,0.3,3.569099999999999
6671.0,161.0,111.0,34.0,8.53,12.0,mobile,ios,trial,north,1,0.20987654320987653,0.6851851851851852,0.34285714285714286,102.35999999999999,50.741,1.0,0.8,40.592800000000004
6672.0,275.0,108.0,30.0,14.41,9.0,desktop,android,premium,west,1,0.10869565217391304,0.391304347826087,0.2903225806451613,129.69,49.376999999999995,0.6,0.3,14.813099999999999
6673.0,263.0,23.0,36.0,7.0,6.0,mobile,windows,trial,east,0,0.13636363636363635,0.08712121212121213,0.16216216216216217,42.0,0.2999999999999985,1.0,0.8,0.2399999999999988
6674.0,397.0,77.0,31.0,15.0,8.0,mobile,mac,free,south,1,0.07788944723618091,0.1934673366834171,0.25,120.0,30.749999999999996,1.0,1.0,30.749999999999996
6675.0,423.0,116.0,36.0,7.46,8.0,desktop,android,free,east,1,0.08490566037735849,0.27358490566037735,0.21621621621621623,59.68,55.16199999999999,0.6,1.0,55.16199999999999
6676.0,648.0,58.0,33.0,13.88,2.0,mobile,mac,free,south,1,0.05084745762711865,0.08936825885978428,0.058823529411764705,27.76,21.585999999999995,1.0,1.0,21.585999999999995
6677.0,594.0,3.0,38.0,19.81,7.0,tablet,linux,free,north,0,0.06386554621848739,0.005042016806722689,0.1794871794871795,138.67,-16.443,0.8,1.0,-16.443
6678.0,234.0,15.0,31.0,12.37,9.0,mobile,android,free,south,0,0.13191489361702127,0.06382978723404255,0.28125,111.33,-6.061,1.0,1.0,-6.061
6679.0,661.0,80.0,25.0,3.23,9.0,desktop,linux,trial,west,1,0.0377643504531722,0.12084592145015106,0.34615384615384615,29.07,37.181,0.6,0.8,29.744799999999998
6680.0,394.0,108.0,35.0,12.14,3.0,mobile,windows,trial,east,1,0.08860759493670886,0.27341772151898736,0.08333333333333333,36.42,51.20799999999999,1.0,0.8,40.96639999999999
6681.0,161.0,15.0,32.0,13.92,13.0,tablet,android,premium,east,0,0.19753086419753085,0.09259259259259259,0.3939393939393939,180.96,-8.376000000000001,0.8,0.3,-2.5128000000000004
6682.0,268.0,65.0,36.0,15.6,2.0,mobile,linux,premium,east,0,0.13382899628252787,0.241635687732342,0.05405405405405406,31.2,24.52,1.0,0.3,7.356
6683.0,549.0,59.0,38.0,17.89,13.0,tablet,mac,free,east,0,0.06909090909090909,0.10727272727272727,0.3333333333333333,232.57,15.332999999999998,0.8,1.0,15.332999999999998
6684.0,605.0,34.0,42.0,18.1,14.0,mobile,linux,trial,east,0,0.06930693069306931,0.056105610561056105,0.32558139534883723,253.40000000000003,-1.1300000000000026,1.0,0.8,-0.9040000000000021
6685.0,291.0,75.0,31.0,11.48,11.0,desktop,ios,premium,north,0,0.10616438356164383,0.2568493150684932,0.34375,126.28,29.406,0.6,0.3,8.8218
6686.0,140.0,105.0,34.0,9.36,8.0,mobile,android,trial,north,1,0.24113475177304963,0.7446808510638298,0.22857142857142856,74.88,48.492,1.0,0.8,38.7936
6687.0,164.0,28.0,35.0,7.53,3.0,mobile,windows,free,north,0,0.21212121212121213,0.1696969696969697,0.08333333333333333,22.59,4.591,1.0,1.0,4.591
6688.0,102.0,6.0,36.0,9.84,5.0,mobile,linux,premium,north,0,0.34951456310679613,0.05825242718446602,0.13513513513513514,49.2,-10.352,1.0,0.3,-3.1056
6689.0,519.0,43.0,36.0,13.91,8.0,desktop,android,free,east,0,0.06923076923076923,0.08269230769230769,0.21621621621621623,111.28,9.427,0.6,1.0,9.427
6690.0,382.0,37.0,35.0,6.61,2.0,mobile,ios,free,south,1,0.09138381201044386,0.09660574412532637,0.05555555555555555,13.22,10.666999999999998,1.0,1.0,10.666999999999998
6691.0,345.0,87.0,35.0,8.29,10.0,desktop,ios,free,south,0,0.10115606936416185,0.2514450867052023,0.2777777777777778,82.89999999999999,36.962999999999994,0.6,1.0,36.962999999999994
6692.0,500.0,64.0,32.0,14.25,13.0,mobile,android,premium,west,0,0.06387225548902195,0.1277445109780439,0.3939393939393939,185.25,20.925,1.0,0.3,6.2775
6693.0,610.0,2.0,29.0,9.41,11.0,mobile,windows,premium,south,0,0.04746317512274959,0.0032733224222585926,0.36666666666666664,103.51,-13.273,1.0,0.3,-3.9818999999999996
6694.0,586.0,40.0,39.0,13.48,14.0,desktop,android,premium,west,0,0.06643952299829642,0.06814310051107325,0.35,188.72,4.605999999999999,0.6,0.3,1.3817999999999997
6695.0,126.0,88.0,37.0,8.74,7.0,mobile,android,free,east,1,0.29133858267716534,0.6929133858267716,0.18421052631578946,61.18,38.128,1.0,1.0,38.128
6696.0,442.0,57.0,33.0,13.15,4.0,mobile,windows,free,north,1,0.0744920993227991,0.12866817155756208,0.11764705882352941,52.6,20.404999999999994,1.0,1.0,20.404999999999994
6697.0,647.0,67.0,34.0,8.91,1.0,tablet,windows,premium,south,1,0.05246913580246913,0.10339506172839506,0.02857142857142857,8.91,28.626999999999995,0.8,0.3,8.588099999999999
6698.0,571.0,31.0,51.0,4.39,7.0,mobile,mac,premium,south,0,0.08916083916083917,0.05419580419580419,0.1346153846153846,30.729999999999997,1.7329999999999974,1.0,0.3,0.5198999999999993
6699.0,260.0,38.0,28.0,15.82,2.0,desktop,mac,premium,east,0,0.10727969348659004,0.14559386973180077,0.06896551724137931,31.64,10.254000000000001,0.6,0.3,3.0762000000000005
6700.0,304.0,15.0,35.0,9.22,10.0,mobile,android,trial,south,0,0.11475409836065574,0.04918032786885246,0.2777777777777778,92.2,-6.516,1.0,0.8,-5.2128000000000005
6701.0,653.0,9.0,49.0,11.01,12.0,desktop,ios,free,east,0,0.07492354740061162,0.013761467889908258,0.24,132.12,-14.953000000000001,0.6,1.0,-14.953000000000001
6702.0,53.0,4.0,29.0,9.24,2.0,desktop,windows,free,west,0,0.5370370370370371,0.07407407407407407,0.06666666666666667,18.48,-8.422,0.6,1.0,-8.422
6703.0,397.0,74.0,40.0,14.18,8.0,desktop,linux,free,south,1,0.10050251256281408,0.18592964824120603,0.1951219512195122,113.44,26.946,0.6,1.0,26.946
6704.0,111.0,18.0,29.0,13.33,8.0,desktop,linux,free,west,0,0.25892857142857145,0.16071428571428573,0.26666666666666666,106.64,-3.649000000000001,0.6,1.0,-3.649000000000001
6705.0,656.0,68.0,32.0,14.17,5.0,mobile,windows,free,north,1,0.0487062404870624,0.1035007610350076,0.15151515151515152,70.85,26.549,1.0,1.0,26.549
6706.0,57.0,114.0,44.0,9.8,4.0,mobile,windows,free,north,1,0.7586206896551724,1.9655172413793103,0.08888888888888889,39.2,52.85999999999999,1.0,1.0,52.85999999999999
6707.0,46.0,83.0,36.0,11.8,10.0,mobile,linux,trial,north,1,0.7659574468085106,1.7659574468085106,0.2702702702702703,118.0,33.26,1.0,0.8,26.608
6708.0,260.0,69.0,30.0,13.67,4.0,desktop,android,premium,south,0,0.11494252873563218,0.26436781609195403,0.12903225806451613,54.68,28.198999999999998,0.6,0.3,8.4597
6709.0,170.0,14.0,36.0,18.18,1.0,mobile,android,free,north,0,0.21052631578947367,0.08187134502923976,0.02702702702702703,18.18,-6.454,1.0,1.0,-6.454
6710.0,376.0,58.0,37.0,13.23,9.0,mobile,android,premium,south,0,0.09814323607427056,0.15384615384615385,0.23684210526315788,119.07000000000001,17.980999999999995,1.0,0.3,5.3942999999999985
6711.0,239.0,106.0,29.0,7.99,1.0,mobile,linux,free,south,1,0.12083333333333333,0.44166666666666665,0.03333333333333333,7.99,53.553,1.0,1.0,53.553
6712.0,279.0,46.0,38.0,13.07,5.0,desktop,windows,premium,south,0,0.1357142857142857,0.16428571428571428,0.1282051282051282,65.35,12.178999999999998,0.6,0.3,3.6536999999999993
6713.0,425.0,99.0,32.0,11.34,2.0,mobile,linux,free,north,1,0.07511737089201878,0.2323943661971831,0.06060606060606061,22.68,47.198,1.0,1.0,47.198
6714.0,422.0,85.0,25.0,4.01,8.0,tablet,mac,free,south,1,0.0591016548463357,0.20094562647754138,0.3076923076923077,32.08,40.346999999999994,0.8,1.0,40.346999999999994
6715.0,684.0,32.0,44.0,4.62,4.0,tablet,linux,trial,south,0,0.06423357664233577,0.04671532846715328,0.08888888888888889,18.48,5.213999999999999,0.8,0.8,4.171199999999999
6716.0,366.0,16.0,33.0,11.73,4.0,mobile,android,free,east,0,0.08991825613079019,0.043596730245231606,0.11764705882352941,46.92,-3.7690000000000006,1.0,1.0,-3.7690000000000006
6717.0,424.0,2.0,41.0,12.07,6.0,tablet,ios,trial,east,0,0.09647058823529411,0.004705882352941176,0.14285714285714285,72.42,-15.071000000000002,0.8,0.8,-12.056800000000003
6718.0,504.0,33.0,39.0,10.82,7.0,desktop,windows,trial,east,0,0.07722772277227723,0.06534653465346535,0.175,75.74000000000001,4.004,0.6,0.8,3.2032
6719.0,151.0,39.0,30.0,15.54,11.0,mobile,mac,free,west,0,0.19736842105263158,0.2565789473684211,0.3548387096774194,170.94,6.837999999999999,1.0,1.0,6.837999999999999
6720.0,496.0,78.0,38.0,8.26,14.0,desktop,windows,trial,south,0,0.07645875251509054,0.15694164989939638,0.358974358974359,115.64,29.221999999999994,0.6,0.8,23.377599999999997
6721.0,633.0,68.0,32.0,6.46,9.0,mobile,android,free,north,1,0.050473186119873815,0.10725552050473186,0.2727272727272727,58.14,27.261999999999997,1.0,1.0,27.261999999999997
6722.0,252.0,57.0,28.0,8.7,7.0,desktop,windows,free,east,1,0.11067193675889328,0.22529644268774704,0.2413793103448276,60.89999999999999,21.789999999999996,0.6,1.0,21.789999999999996
6723.0,154.0,86.0,34.0,9.56,9.0,desktop,mac,trial,west,1,0.21935483870967742,0.5548387096774193,0.2571428571428571,86.04,36.632,0.6,0.8,29.3056
6724.0,272.0,92.0,44.0,11.77,8.0,desktop,android,premium,south,1,0.16117216117216118,0.336996336996337,0.17777777777777778,94.16,37.468999999999994,0.6,0.3,11.240699999999999
6725.0,222.0,85.0,38.0,8.81,1.0,desktop,android,free,east,1,0.17040358744394618,0.3811659192825112,0.02564102564102564,8.81,38.457,0.6,1.0,38.457
6726.0,439.0,107.0,27.0,3.43,7.0,desktop,linux,free,east,1,0.06136363636363636,0.2431818181818182,0.25,24.01,53.62100000000001,0.6,1.0,53.62100000000001
6727.0,634.0,43.0,42.0,1.72,11.0,mobile,ios,free,north,1,0.06614173228346457,0.06771653543307087,0.2558139534883721,18.919999999999998,10.384,1.0,1.0,10.384
6728.0,447.0,98.0,45.0,12.49,12.0,mobile,linux,trial,north,1,0.10044642857142858,0.21875,0.2608695652173913,149.88,39.003,1.0,0.8,31.2024
6729.0,117.0,50.0,28.0,7.48,2.0,desktop,android,premium,east,1,0.23728813559322035,0.423728813559322,0.06896551724137931,14.96,19.956,0.6,0.3,5.9868
6730.0,250.0,22.0,37.0,3.98,10.0,desktop,mac,premium,south,0,0.14741035856573706,0.08764940239043825,0.2631578947368421,39.8,-1.2440000000000007,0.6,0.3,-0.3732000000000002
6731.0,512.0,17.0,28.0,14.5,2.0,desktop,mac,trial,south,0,0.05458089668615984,0.03313840155945419,0.06896551724137931,29.0,-1.9500000000000004,0.6,0.8,-1.5600000000000005
6732.0,261.0,10.0,41.0,18.18,1.0,mobile,ios,free,east,0,0.15648854961832062,0.03816793893129771,0.023809523809523808,18.18,-10.104000000000001,1.0,1.0,-10.104000000000001
6733.0,440.0,114.0,37.0,11.62,1.0,mobile,linux,trial,east,1,0.08390022675736962,0.2585034013605442,0.02631578947368421,11.62,55.263999999999996,1.0,0.8,44.2112
6734.0,515.0,20.0,51.0,13.07,2.0,mobile,linux,free,west,0,0.09883720930232558,0.03875968992248062,0.038461538461538464,26.14,-5.470999999999999,1.0,1.0,-5.470999999999999
6735.0,260.0,100.0,48.0,13.11,2.0,desktop,mac,free,west,1,0.1839080459770115,0.3831417624521073,0.04081632653061224,26.22,43.267,0.6,1.0,43.267
6736.0,483.0,94.0,44.0,2.75,9.0,mobile,android,free,north,1,0.09090909090909091,0.19421487603305784,0.2,24.75,40.974999999999994,1.0,1.0,40.974999999999994
6737.0,308.0,52.0,37.0,15.55,13.0,mobile,ios,free,south,0,0.11974110032362459,0.16828478964401294,0.34210526315789475,202.15,12.085,1.0,1.0,12.085
6738.0,124.0,109.0,40.0,16.96,11.0,desktop,linux,premium,east,1,0.32,0.872,0.2682926829268293,186.56,45.91199999999999,0.6,0.3,13.773599999999997
6739.0,290.0,108.0,34.0,19.35,11.0,desktop,mac,trial,south,1,0.11683848797250859,0.3711340206185567,0.3142857142857143,212.85000000000002,46.095,0.6,0.8,36.876
6740.0,338.0,111.0,28.0,10.25,2.0,mobile,ios,free,south,1,0.08259587020648967,0.3274336283185841,0.06896551724137931,20.5,55.724999999999994,1.0,1.0,55.724999999999994
6741.0,31.0,59.0,49.0,7.46,14.0,desktop,linux,free,east,1,1.53125,1.84375,0.28,104.44,15.311999999999998,0.6,1.0,15.311999999999998
6742.0,654.0,35.0,26.0,17.43,8.0,mobile,windows,trial,east,0,0.03969465648854962,0.05343511450381679,0.2962962962962963,139.44,6.071000000000001,1.0,0.8,4.856800000000001
6743.0,399.0,5.0,33.0,14.0,1.0,desktop,mac,free,west,0,0.0825,0.0125,0.029411764705882353,14.0,-9.85,0.6,1.0,-9.85
6744.0,55.0,100.0,42.0,15.5,9.0,mobile,android,free,north,1,0.75,1.7857142857142858,0.20930232558139536,139.5,41.25,1.0,1.0,41.25
6745.0,637.0,104.0,27.0,9.41,10.0,mobile,linux,premium,south,1,0.04231974921630094,0.16300940438871472,0.35714285714285715,94.1,48.827,1.0,0.3,14.6481
6746.0,628.0,64.0,27.0,13.09,6.0,desktop,linux,trial,east,0,0.04292527821939587,0.10174880763116058,0.21428571428571427,78.53999999999999,25.323,0.6,0.8,20.2584
6747.0,38.0,8.0,35.0,7.79,11.0,mobile,windows,premium,west,0,0.8974358974358975,0.20512820512820512,0.3055555555555556,85.69,-10.687000000000001,1.0,0.3,-3.2061
6748.0,144.0,98.0,36.0,11.98,10.0,desktop,windows,premium,south,1,0.2482758620689655,0.6758620689655173,0.2702702702702703,119.80000000000001,42.205999999999996,0.6,0.3,12.661799999999998
6749.0,284.0,35.0,38.0,10.61,9.0,mobile,mac,trial,north,0,0.13333333333333333,0.12280701754385964,0.23076923076923078,95.49,4.7170000000000005,1.0,0.8,3.7736000000000005
6750.0,385.0,65.0,32.0,21.37,5.0,mobile,windows,free,south,0,0.08290155440414508,0.16839378238341968,0.15151515151515152,106.85000000000001,22.589,1.0,1.0,22.589
6751.0,538.0,79.0,19.0,14.19,14.0,tablet,android,free,west,0,0.03525046382189239,0.14656771799628943,0.7,198.66,32.793,0.8,1.0,32.793
6752.0,327.0,17.0,31.0,3.39,9.0,mobile,mac,free,north,0,0.09451219512195122,0.051829268292682924,0.28125,30.51,-2.1670000000000007,1.0,1.0,-2.1670000000000007
6753.0,458.0,7.0,34.0,11.99,7.0,mobile,mac,free,west,0,0.07407407407407407,0.015250544662309368,0.2,83.93,-10.697000000000001,1.0,1.0,-10.697000000000001
6754.0,37.0,9.0,30.0,13.47,11.0,mobile,windows,trial,east,0,0.7894736842105263,0.23684210526315788,0.3548387096774194,148.17000000000002,-10.541,1.0,0.8,-8.4328
6755.0,490.0,115.0,40.0,10.1,4.0,mobile,mac,free,north,1,0.0814663951120163,0.23421588594704684,0.0975609756097561,40.4,54.37,1.0,1.0,54.37
6756.0,670.0,114.0,51.0,7.59,14.0,desktop,windows,free,south,1,0.07600596125186289,0.16989567809239942,0.2692307692307692,106.25999999999999,47.77299999999999,0.6,1.0,47.77299999999999
6757.0,398.0,51.0,27.0,14.64,11.0,mobile,mac,free,south,0,0.06766917293233082,0.12781954887218044,0.39285714285714285,161.04000000000002,15.057999999999998,1.0,1.0,15.057999999999998
6758.0,348.0,51.0,32.0,8.15,9.0,tablet,android,premium,west,0,0.09169054441260745,0.14613180515759314,0.2727272727272727,73.35000000000001,16.554999999999996,0.8,0.3,4.966499999999999
6759.0,237.0,48.0,31.0,14.3,4.0,mobile,mac,free,west,0,0.13025210084033614,0.20168067226890757,0.125,57.2,15.159999999999998,1.0,1.0,15.159999999999998
6760.0,697.0,42.0,37.0,7.82,5.0,mobile,ios,free,west,0,0.05300859598853868,0.06017191977077364,0.13157894736842105,39.1,11.604,1.0,1.0,11.604
6761.0,53.0,65.0,40.0,9.86,14.0,mobile,android,trial,north,0,0.7407407407407407,1.2037037037037037,0.34146341463414637,138.04,20.442,1.0,0.8,16.3536
6762.0,230.0,42.0,41.0,15.82,11.0,mobile,mac,free,north,0,0.1774891774891775,0.18181818181818182,0.2619047619047619,174.02,5.804,1.0,1.0,5.804
6763.0,127.0,73.0,50.0,13.96,2.0,mobile,ios,free,west,0,0.390625,0.5703125,0.0392156862745098,27.92,26.311999999999998,1.0,1.0,26.311999999999998
6764.0,636.0,45.0,37.0,12.13,12.0,mobile,linux,free,south,0,0.058084772370486655,0.0706436420722135,0.3157894736842105,145.56,9.311,1.0,1.0,9.311
6765.0,367.0,75.0,33.0,11.88,2.0,mobile,android,trial,north,1,0.08967391304347826,0.20380434782608695,0.058823529411764705,23.76,32.386,1.0,0.8,25.908800000000003
6766.0,675.0,113.0,31.0,12.36,6.0,desktop,linux,free,south,1,0.04585798816568047,0.16715976331360946,0.1875,74.16,53.942,0.6,1.0,53.942
6767.0,495.0,24.0,29.0,8.83,6.0,desktop,mac,free,east,0,0.05846774193548387,0.04838709677419355,0.2,52.980000000000004,2.100999999999998,0.6,1.0,2.100999999999998
6768.0,419.0,7.0,45.0,5.93,6.0,mobile,android,free,east,0,0.10714285714285714,0.016666666666666666,0.13043478260869565,35.58,-11.229000000000001,1.0,1.0,-11.229000000000001
6769.0,392.0,63.0,35.0,14.28,7.0,mobile,android,premium,south,0,0.089058524173028,0.16030534351145037,0.19444444444444445,99.96,21.965999999999998,1.0,0.3,6.589799999999999
6770.0,171.0,14.0,33.0,18.12,3.0,desktop,linux,free,east,0,0.19186046511627908,0.08139534883720931,0.08823529411764706,54.36,-6.486,0.6,1.0,-6.486
6771.0,423.0,27.0,35.0,14.42,10.0,mobile,ios,free,west,0,0.08254716981132075,0.06367924528301887,0.2777777777777778,144.2,-0.8760000000000003,1.0,1.0,-0.8760000000000003
6772.0,509.0,94.0,39.0,13.02,10.0,mobile,android,free,south,1,0.07647058823529412,0.1843137254901961,0.25,130.2,38.744,1.0,1.0,38.744
6773.0,705.0,50.0,33.0,7.17,12.0,tablet,mac,trial,north,0,0.046742209631728045,0.0708215297450425,0.35294117647058826,86.03999999999999,14.799,0.8,0.8,11.8392
6774.0,414.0,65.0,28.0,15.51,7.0,mobile,windows,free,north,1,0.06746987951807229,0.1566265060240964,0.2413793103448276,108.57,24.547,1.0,1.0,24.547
6775.0,687.0,93.0,39.0,13.93,8.0,mobile,linux,free,west,1,0.056686046511627904,0.13517441860465115,0.2,111.44,38.67099999999999,1.0,1.0,38.67099999999999
6776.0,691.0,15.0,31.0,15.04,2.0,mobile,windows,free,south,0,0.044797687861271675,0.02167630057803468,0.0625,30.08,-4.061999999999999,1.0,1.0,-4.061999999999999
6777.0,395.0,57.0,39.0,16.14,5.0,mobile,ios,trial,east,0,0.09848484848484848,0.14393939393939395,0.125,80.7,17.607999999999997,1.0,0.8,14.086399999999998
6778.0,337.0,4.0,41.0,18.34,8.0,desktop,android,free,south,0,0.12130177514792899,0.011834319526627219,0.19047619047619047,146.72,-16.552,0.6,1.0,-16.552
6779.0,129.0,59.0,41.0,7.54,6.0,mobile,ios,free,west,1,0.3153846153846154,0.45384615384615384,0.14285714285714285,45.24,20.488,1.0,1.0,20.488
6780.0,217.0,26.0,38.0,6.84,14.0,mobile,linux,free,north,0,0.1743119266055046,0.11926605504587157,0.358974358974359,95.75999999999999,-1.5520000000000005,1.0,1.0,-1.5520000000000005
6781.0,645.0,109.0,34.0,12.59,4.0,mobile,windows,premium,north,1,0.05263157894736842,0.16873065015479877,0.11428571428571428,50.36,51.52299999999999,1.0,0.3,15.456899999999996
6782.0,126.0,31.0,25.0,8.31,1.0,desktop,windows,premium,west,0,0.1968503937007874,0.2440944881889764,0.038461538461538464,8.31,9.456999999999997,0.6,0.3,2.837099999999999
6783.0,307.0,24.0,34.0,7.62,13.0,mobile,mac,premium,east,0,0.11038961038961038,0.07792207792207792,0.37142857142857144,99.06,-1.5860000000000016,1.0,0.3,-0.47580000000000044
6784.0,519.0,1.0,28.0,16.88,8.0,mobile,android,free,west,0,0.05384615384615385,0.0019230769230769232,0.27586206896551724,135.04,-14.663999999999998,1.0,1.0,-14.663999999999998
6785.0,198.0,15.0,35.0,7.96,1.0,mobile,windows,free,east,0,0.17587939698492464,0.07537688442211055,0.027777777777777776,7.96,-2.538,1.0,1.0,-2.538
6786.0,711.0,25.0,38.0,11.96,14.0,mobile,linux,trial,west,0,0.05337078651685393,0.0351123595505618,0.358974358974359,167.44,-3.6880000000000006,1.0,0.8,-2.9504000000000006
6787.0,484.0,27.0,36.0,5.47,3.0,tablet,ios,free,east,0,0.07422680412371134,0.05567010309278351,0.08108108108108109,16.41,4.358999999999999,0.8,1.0,4.358999999999999
6788.0,49.0,88.0,41.0,12.25,14.0,mobile,linux,free,north,0,0.82,1.76,0.3333333333333333,171.5,33.275,1.0,1.0,33.275
6789.0,203.0,106.0,45.0,16.73,5.0,mobile,mac,free,south,1,0.22058823529411764,0.5196078431372549,0.10869565217391304,83.65,45.330999999999996,1.0,1.0,45.330999999999996
6790.0,548.0,102.0,31.0,16.85,5.0,tablet,linux,premium,west,1,0.056466302367941715,0.18579234972677597,0.15625,84.25,46.394999999999996,0.8,0.3,13.918499999999998
6791.0,634.0,114.0,32.0,16.18,3.0,tablet,mac,trial,west,1,0.050393700787401574,0.1795275590551181,0.09090909090909091,48.54,54.34599999999999,0.8,0.8,43.4768
6792.0,678.0,107.0,42.0,11.69,3.0,mobile,windows,free,south,1,0.061855670103092786,0.15758468335787923,0.06976744186046512,35.07,48.993,1.0,1.0,48.993
6793.0,625.0,54.0,51.0,16.45,12.0,mobile,linux,trial,west,0,0.08146964856230032,0.08626198083067092,0.23076923076923078,197.39999999999998,9.915,1.0,0.8,7.9319999999999995
6794.0,82.0,46.0,37.0,13.72,6.0,tablet,windows,trial,south,0,0.4457831325301205,0.5542168674698795,0.15789473684210525,82.32000000000001,11.833999999999998,0.8,0.8,9.467199999999998
6795.0,540.0,77.0,34.0,10.24,8.0,mobile,ios,free,south,1,0.06284658040665435,0.1423290203327172,0.22857142857142856,81.92,31.427999999999994,1.0,1.0,31.427999999999994
6796.0,107.0,38.0,38.0,13.53,5.0,mobile,mac,free,west,0,0.35185185185185186,0.35185185185185186,0.1282051282051282,67.64999999999999,7.241000000000001,1.0,1.0,7.241000000000001
6797.0,83.0,72.0,30.0,15.54,6.0,mobile,ios,trial,north,0,0.35714285714285715,0.8571428571428571,0.1935483870967742,93.24,28.637999999999998,1.0,0.8,22.9104
6798.0,514.0,119.0,34.0,6.69,7.0,desktop,mac,free,north,1,0.06601941747572816,0.23106796116504855,0.2,46.830000000000005,58.092999999999996,0.6,1.0,58.092999999999996
6799.0,364.0,23.0,38.0,7.76,5.0,mobile,windows,free,north,0,0.10410958904109589,0.06301369863013699,0.1282051282051282,38.8,-0.028000000000000913,1.0,1.0,-0.028000000000000913
6800.0,483.0,92.0,33.0,11.43,9.0,mobile,linux,free,north,1,0.06818181818181818,0.19008264462809918,0.2647058823529412,102.87,39.92099999999999,1.0,1.0,39.92099999999999
6801.0,626.0,112.0,40.0,7.11,7.0,desktop,mac,free,east,1,0.06379585326953748,0.17862838915470494,0.17073170731707318,49.77,52.267,0.6,1.0,52.267
6802.0,78.0,64.0,42.0,7.06,11.0,desktop,ios,trial,west,0,0.5316455696202531,0.810126582278481,0.2558139534883721,77.66,21.381999999999998,0.6,0.8,17.1056
6803.0,399.0,42.0,39.0,10.32,11.0,mobile,windows,free,east,0,0.0975,0.105,0.275,113.52000000000001,7.953999999999999,1.0,1.0,7.953999999999999
6804.0,614.0,30.0,43.0,15.97,9.0,mobile,linux,premium,north,0,0.06991869918699187,0.04878048780487805,0.20454545454545456,143.73000000000002,-1.1410000000000005,1.0,0.3,-0.3423000000000001
6805.0,338.0,20.0,41.0,15.89,2.0,desktop,ios,free,west,0,0.12094395280235988,0.058997050147492625,0.047619047619047616,31.78,-3.817,0.6,1.0,-3.817
6806.0,396.0,38.0,27.0,13.28,13.0,mobile,android,free,south,0,0.06801007556675064,0.09571788413098237,0.4642857142857143,172.64,6.8660000000000005,1.0,1.0,6.8660000000000005
6807.0,378.0,89.0,40.0,12.72,10.0,desktop,linux,free,south,1,0.10554089709762533,0.23482849604221637,0.24390243902439024,127.2,35.583999999999996,0.6,1.0,35.583999999999996
6808.0,665.0,61.0,30.0,20.35,11.0,mobile,android,free,east,0,0.04504504504504504,0.0915915915915916,0.3548387096774194,223.85000000000002,18.595,1.0,1.0,18.595
6809.0,64.0,26.0,33.0,9.84,10.0,desktop,mac,free,north,0,0.5076923076923077,0.4,0.29411764705882354,98.4,0.3979999999999997,0.6,1.0,0.3979999999999997
6810.0,644.0,65.0,36.0,12.96,8.0,mobile,mac,free,west,1,0.05581395348837209,0.10077519379844961,0.21621621621621623,103.68,22.912000000000003,1.0,1.0,22.912000000000003
6811.0,601.0,97.0,35.0,9.64,8.0,mobile,ios,free,south,1,0.05813953488372093,0.1611295681063123,0.2222222222222222,77.12,43.35799999999999,1.0,1.0,43.35799999999999
6812.0,598.0,1.0,37.0,6.85,2.0,mobile,android,free,south,0,0.06176961602671119,0.001669449081803005,0.05263157894736842,13.7,-11.505,1.0,1.0,-11.505
6813.0,318.0,2.0,35.0,16.74,13.0,mobile,android,trial,east,0,0.109717868338558,0.006269592476489028,0.3611111111111111,217.61999999999998,-17.772,1.0,0.8,-14.2176
6814.0,391.0,115.0,32.0,10.78,12.0,desktop,ios,premium,south,1,0.08163265306122448,0.29336734693877553,0.36363636363636365,129.35999999999999,52.965999999999994,0.6,0.3,15.889799999999997
6815.0,288.0,89.0,31.0,14.78,13.0,desktop,ios,free,west,1,0.10726643598615918,0.3079584775086505,0.40625,192.14,36.016,0.6,1.0,36.016
6816.0,206.0,69.0,34.0,11.02,10.0,desktop,ios,free,south,1,0.1642512077294686,0.3333333333333333,0.2857142857142857,110.19999999999999,25.593999999999998,0.6,1.0,25.593999999999998
6817.0,642.0,108.0,36.0,16.99,4.0,desktop,ios,premium,west,1,0.05598755832037325,0.16796267496111975,0.10810810810810811,67.96,49.102999999999994,0.6,0.3,14.730899999999998
6818.0,384.0,70.0,28.0,8.01,5.0,mobile,ios,free,south,1,0.07272727272727272,0.18181818181818182,0.1724137931034483,40.05,30.597,1.0,1.0,30.597
6819.0,536.0,62.0,21.0,16.66,13.0,desktop,ios,free,east,0,0.03910614525139665,0.1154562383612663,0.5909090909090909,216.58,21.751999999999995,0.6,1.0,21.751999999999995
6820.0,100.0,25.0,46.0,15.58,4.0,mobile,linux,free,east,0,0.45544554455445546,0.24752475247524752,0.0851063829787234,62.32,-2.7739999999999996,1.0,1.0,-2.7739999999999996
6821.0,582.0,97.0,27.0,4.82,9.0,desktop,ios,free,west,1,0.04631217838765009,0.16638078902229847,0.32142857142857145,43.38,46.403999999999996,0.6,1.0,46.403999999999996
6822.0,491.0,91.0,36.0,9.93,10.0,mobile,windows,trial,west,1,0.07317073170731707,0.18495934959349594,0.2702702702702703,99.3,38.621,1.0,0.8,30.896800000000002
