user_id,days_signup_age,recency_days,frequency_total,session_duration_avg,feature_count_used,device_type,os_type,user_segment,region,dropoff_label
3901,392,15,37,12.62,5,mobile,ios,premium,east,0
3902,696,101,39,15.33,10,tablet,android,trial,south,0
3903,386,68,37,18.53,1,tablet,mac,free,west,0
3904,38,116,25,10.85,8,mobile,android,trial,east,0
3905,641,72,40,15.32,3,desktop,android,free,east,0
3906,564,78,31,14.84,5,mobile,mac,free,south,0
3907,530,107,36,14.17,10,desktop,ios,free,east,1
3908,709,79,38,11.9,6,mobile,ios,premium,south,0
3909,167,39,38,10.4,13,mobile,windows,free,west,0
3910,664,63,40,7.74,2,mobile,windows,free,south,0
3911,192,28,27,7.47,14,desktop,linux,free,south,0
3912,709,40,32,13.39,10,mobile,mac,trial,south,0
3913,164,81,28,11.78,7,mobile,windows,premium,west,0
3914,415,17,33,10.34,1,desktop,android,free,west,0
3915,582,80,34,14.66,1,mobile,mac,premium,south,1
3916,84,70,40,11.2,6,desktop,linux,trial,west,0
3917,76,37,42,8.35,9,desktop,linux,free,south,0
3918,624,5,35,10.93,8,mobile,windows,free,north,0
3919,72,84,32,15.28,5,mobile,windows,free,north,1
3920,459,98,40,7.91,10,mobile,ios,trial,south,0
3921,686,87,31,12.84,9,tablet,mac,free,south,0
3922,460,50,34,11.78,5,desktop,windows,free,south,0
3923,366,78,35,8.96,5,mobile,android,premium,south,0
3924,322,49,37,10.83,7,desktop,ios,premium,north,0
3925,476,42,40,5.71,11,mobile,linux,free,south,0
3926,430,39,37,12.44,9,mobile,android,trial,east,0
3927,381,25,38,6.54,2,mobile,ios,premium,south,0
3928,137,116,36,16.29,13,desktop,android,free,south,0
3929,493,79,37,11.63,3,mobile,ios,trial,north,0
3930,547,20,25,9.71,10,desktop,linux,free,north,0
3931,526,103,32,16.64,1,mobile,linux,premium,west,1
3932,82,18,29,7.87,4,desktop,ios,free,west,0
3933,522,71,47,9.01,8,desktop,linux,trial,south,0
3934,540,19,30,4.68,12,mobile,windows,free,west,0
3935,158,43,29,17.24,8,mobile,ios,free,north,0
3936,624,79,36,19.49,1,desktop,linux,premium,north,0
3937,396,119,45,5.31,14,mobile,linux,free,east,1
3938,360,119,37,8.74,4,mobile,mac,premium,east,1
3939,535,107,24,12.28,6,desktop,android,free,east,1
3940,386,28,35,9.94,2,mobile,ios,free,south,0
3941,411,11,25,11.87,10,desktop,windows,trial,west,0
3942,248,108,31,11.53,7,mobile,ios,free,east,0
3943,679,110,34,13.63,4,mobile,mac,trial,south,1
3944,708,33,37,8.16,9,desktop,linux,free,south,0
3945,121,2,28,12.77,3,desktop,ios,free,south,0
3946,543,77,35,7.54,8,mobile,mac,trial,north,0
3947,46,9,39,10.35,10,mobile,windows,free,north,0
3948,288,4,38,5.05,12,mobile,ios,free,south,0
3949,708,112,30,10.38,10,mobile,android,free,north,0
3950,152,59,35,9.71,8,tablet,ios,premium,west,0
3951,293,13,38,15.77,1,mobile,windows,free,west,0
3952,183,78,26,11.76,4,desktop,android,free,east,1
3953,539,44,40,12.49,9,mobile,ios,free,west,0
3954,354,64,34,11.91,8,mobile,linux,trial,east,0
3955,445,107,40,3.48,8,desktop,mac,free,east,1
3956,689,28,39,4.01,11,desktop,mac,free,west,0
3957,394,77,37,10.73,13,mobile,ios,premium,east,0
3958,543,99,27,13.11,8,mobile,mac,premium,west,0
3959,98,50,29,11.06,2,mobile,linux,premium,north,0
3960,180,116,35,8.54,7,mobile,ios,free,west,1
3961,692,53,36,11.04,4,desktop,linux,free,east,0
3962,631,55,43,10.69,8,mobile,windows,free,north,0
3963,489,106,30,15.12,9,mobile,windows,free,north,1
3964,294,76,32,14.89,8,mobile,linux,trial,north,0
3965,169,104,41,9.79,9,desktop,mac,free,north,0
3966,626,94,32,11.8,5,mobile,mac,free,west,1
3967,579,85,33,13.1,3,desktop,mac,free,west,0
3968,199,28,37,13.7,12,mobile,android,trial,west,0
3969,442,47,40,18.61,6,mobile,linux,free,north,0
3970,463,103,39,11.89,3,mobile,ios,premium,east,1
3971,364,73,29,16.67,14,desktop,windows,free,west,0
3972,678,33,28,7.36,1,mobile,linux,free,west,1
3973,116,39,39,9.45,5,tablet,android,premium,north,0
3974,210,93,32,3.46,11,mobile,ios,free,east,0
3975,96,21,37,12.61,6,desktop,mac,premium,north,0
3976,515,13,38,14.59,12,mobile,windows,premium,north,0
3977,480,91,28,1.78,6,mobile,android,premium,west,1
3978,721,34,31,12.75,9,desktop,mac,free,west,0
3979,409,91,44,14.42,6,mobile,windows,free,north,0
3980,135,64,37,14.19,7,mobile,ios,free,west,0
3981,345,119,34,7.22,7,desktop,linux,trial,west,1
3982,91,62,25,15.09,14,desktop,linux,free,east,0
3983,499,104,32,12.04,11,desktop,mac,free,north,0
3984,501,102,38,14.36,6,mobile,ios,premium,east,0
3985,630,25,40,11.5,6,desktop,android,free,east,0
3986,267,119,27,13.52,6,desktop,android,free,south,1
3987,247,89,34,16.44,11,desktop,ios,trial,west,0
3988,79,12,36,11.18,9,desktop,mac,free,east,0
3989,320,0,49,13.14,8,desktop,mac,free,south,0
3990,362,32,36,17.0,7,desktop,android,free,south,0
3991,558,1,27,11.47,6,mobile,ios,free,south,0
3992,557,42,46,7.5,8,mobile,android,free,east,0
3993,128,119,33,14.7,12,mobile,mac,trial,south,0
3994,229,57,30,17.74,14,mobile,windows,free,east,0
3995,388,2,45,17.16,1,desktop,android,free,south,0
3996,264,59,39,14.86,4,mobile,windows,premium,north,0
3997,47,26,40,2.62,10,mobile,android,premium,north,0
3998,621,102,29,9.46,3,tablet,ios,free,north,0
3999,541,10,34,9.66,9,tablet,android,premium,north,0
4000,394,92,36,12.18,6,mobile,android,free,north,0
4001,252,53,29,18.75,3,mobile,mac,free,east,0
4002,619,2,32,7.68,8,mobile,mac,premium,east,0
4003,54,80,35,20.97,8,mobile,linux,free,north,0
4004,342,54,29,10.47,10,mobile,linux,free,south,0
4005,590,92,45,8.93,12,mobile,windows,premium,south,0
4006,697,74,38,15.38,14,desktop,mac,free,east,0
4007,205,94,35,15.7,7,mobile,mac,free,east,0
4008,485,55,43,14.6,10,mobile,ios,trial,east,0
4009,162,0,39,8.92,12,desktop,windows,free,south,0
4010,111,15,28,14.01,14,mobile,ios,free,north,0
4011,277,55,35,7.87,10,mobile,windows,free,west,0
4012,649,47,48,8.81,4,mobile,linux,free,west,1
4013,512,95,39,11.62,5,mobile,windows,free,west,1
4014,372,49,27,8.72,3,mobile,linux,trial,east,0
4015,227,103,38,16.21,3,mobile,linux,free,south,1
4016,129,22,39,9.69,5,mobile,ios,trial,east,0
4017,219,46,32,11.12,7,desktop,linux,free,west,0
4018,136,90,37,8.48,12,desktop,android,free,north,0
4019,160,14,40,16.15,5,mobile,ios,premium,east,0
4020,511,38,32,9.34,3,desktop,ios,free,east,0
4021,122,90,29,16.57,2,mobile,windows,free,west,0
4022,63,70,33,16.27,3,mobile,linux,premium,east,0
4023,409,93,31,10.22,7,mobile,ios,free,west,0
4024,230,61,33,12.12,6,mobile,android,free,west,0
4025,348,103,36,10.11,6,mobile,mac,free,west,0
4026,127,105,29,14.18,5,tablet,ios,trial,north,1
4027,176,116,24,11.22,7,mobile,linux,free,east,1
4028,338,14,29,10.33,10,mobile,windows,trial,east,0
4029,513,70,31,12.18,1,mobile,linux,trial,north,0
4030,320,13,34,5.67,13,desktop,android,trial,west,0
4031,409,27,42,11.7,5,mobile,ios,free,east,0
4032,395,36,40,14.6,2,tablet,windows,free,west,0
4033,218,77,45,12.55,3,mobile,windows,premium,east,0
4034,225,51,36,15.81,8,desktop,ios,premium,west,0
4035,328,103,36,10.49,8,mobile,mac,free,west,1
4036,52,35,26,10.16,2,mobile,mac,free,north,0
4037,509,74,35,7.53,7,mobile,ios,trial,west,1
4038,460,91,40,10.38,4,mobile,mac,premium,east,0
4039,244,117,43,19.86,13,mobile,mac,premium,south,0
4040,291,29,33,13.1,5,mobile,mac,trial,north,0
4041,260,88,35,9.66,14,desktop,mac,free,south,0
4042,485,10,41,7.98,9,desktop,ios,trial,east,0
4043,561,65,23,5.61,14,mobile,windows,premium,east,0
4044,106,49,31,8.68,8,desktop,linux,free,east,0
4045,319,115,37,15.04,2,desktop,ios,free,east,1
4046,39,92,35,10.29,10,tablet,windows,free,east,1
4047,346,111,36,8.17,7,mobile,android,free,east,1
4048,203,102,46,8.61,12,mobile,windows,premium,west,0
4049,265,49,43,14.6,6,tablet,windows,free,west,0
4050,349,88,26,11.67,3,tablet,ios,trial,west,0
4051,256,3,35,9.49,2,tablet,mac,free,east,0
4052,305,66,33,10.77,11,desktop,android,free,north,0
4053,565,5,35,20.82,4,desktop,mac,free,west,0
4054,597,86,42,16.88,10,tablet,mac,free,west,0
4055,34,116,34,17.87,2,mobile,ios,trial,south,1
4056,294,81,34,4.99,2,mobile,ios,free,west,1
4057,622,100,43,11.4,10,tablet,windows,trial,east,0
4058,401,28,44,9.42,5,desktop,linux,premium,east,0
4059,173,119,37,14.18,8,mobile,android,free,south,1
4060,445,66,35,16.24,1,mobile,mac,free,south,1
4061,131,80,24,13.31,3,desktop,windows,premium,south,0
4062,45,92,32,8.51,2,mobile,android,free,north,1
4063,472,76,19,9.36,4,desktop,ios,free,north,1
4064,390,38,29,14.48,4,mobile,windows,premium,south,0
4065,559,73,30,14.88,6,mobile,mac,free,west,1
4066,271,78,37,12.56,4,desktop,linux,trial,north,0
4067,627,102,38,12.52,7,tablet,windows,free,south,0
4068,324,57,42,12.2,13,mobile,linux,trial,south,0
4069,546,60,37,13.08,2,mobile,mac,trial,north,0
4070,100,60,30,14.86,13,mobile,android,free,north,0
4071,98,13,30,14.52,6,mobile,ios,free,north,0
4072,577,10,31,12.09,9,tablet,linux,free,east,0
4073,613,2,28,11.8,10,mobile,ios,free,south,0
4074,689,79,34,11.65,11,tablet,mac,premium,east,0
4075,257,50,36,8.88,14,desktop,windows,premium,west,0
4076,45,103,36,8.83,14,mobile,ios,trial,north,0
4077,715,84,43,14.18,2,mobile,android,trial,south,1
4078,450,16,33,9.15,6,tablet,ios,free,west,1
4079,202,12,45,15.26,8,mobile,linux,free,north,0
4080,564,43,26,11.79,8,desktop,linux,trial,north,0
4081,662,110,25,15.28,14,mobile,android,free,north,0
4082,229,5,40,14.55,10,mobile,ios,free,south,0
4083,568,22,36,15.37,6,mobile,ios,free,south,0
4084,581,3,42,10.09,13,mobile,windows,free,east,0
4085,381,49,33,13.64,11,desktop,mac,trial,north,0
4086,472,118,23,14.95,12,desktop,windows,free,east,0
4087,218,82,42,5.79,9,mobile,mac,trial,west,1
4088,680,59,25,18.81,1,mobile,windows,premium,south,0
4089,718,17,32,21.06,14,mobile,linux,premium,east,0
4090,716,42,38,15.79,10,tablet,linux,premium,east,0
4091,545,62,34,15.22,3,desktop,ios,premium,north,0
4092,59,32,30,14.36,4,desktop,android,free,south,0
4093,286,84,37,10.71,5,tablet,windows,trial,east,0
4094,341,117,40,11.56,4,mobile,android,trial,south,1
4095,701,24,41,15.86,9,mobile,windows,premium,south,0
4096,412,30,34,8.11,8,mobile,windows,free,south,0
4097,405,15,33,7.76,3,desktop,windows,free,west,0
4098,132,87,26,10.41,10,mobile,android,premium,north,0
4099,585,55,34,14.63,5,desktop,ios,trial,east,0
4100,265,34,34,8.54,3,mobile,android,free,west,0
4101,94,26,31,11.1,14,mobile,ios,free,west,0
4102,721,8,41,11.57,5,mobile,android,free,east,0
4103,163,57,44,7.95,4,desktop,linux,trial,south,0
4104,41,81,35,2.24,11,mobile,mac,premium,north,0
4105,84,28,40,7.89,11,desktop,mac,trial,south,0
4106,346,0,36,13.04,3,desktop,windows,premium,west,0
4107,102,56,38,13.94,1,mobile,mac,free,north,0
4108,619,81,41,13.98,12,desktop,windows,free,east,0
4109,388,41,41,14.44,8,mobile,windows,free,west,0
4110,256,30,40,9.49,7,desktop,linux,free,south,0
4111,32,18,34,8.64,6,mobile,android,premium,west,0
4112,365,89,39,13.5,9,desktop,ios,trial,west,0
4113,135,103,28,11.15,10,mobile,mac,free,west,1
4114,714,92,43,15.63,2,mobile,ios,free,east,1
4115,233,62,30,13.53,4,desktop,android,premium,east,0
4116,362,86,36,17.14,14,mobile,linux,free,north,0
4117,43,47,40,10.14,3,desktop,ios,free,north,0
4118,121,2,39,16.27,13,mobile,android,trial,west,0
4119,175,44,34,20.14,6,mobile,ios,trial,east,0
4120,66,84,25,12.21,3,mobile,ios,free,west,1
4121,538,77,32,14.0,9,desktop,linux,free,east,0
4122,691,118,44,8.28,10,mobile,android,free,south,1
4123,719,119,46,15.58,5,mobile,linux,free,west,1
4124,216,29,42,16.52,12,mobile,windows,free,north,0
4125,582,1,42,10.02,1,mobile,windows,free,north,0
4126,382,32,34,14.34,2,desktop,mac,free,east,0
4127,62,105,45,13.12,9,desktop,linux,free,east,0
4128,93,97,29,13.56,9,desktop,linux,trial,east,0
4129,413,11,36,15.25,10,mobile,android,free,east,0
4130,326,19,31,14.08,12,mobile,android,free,south,0
4131,35,67,32,11.44,14,desktop,android,free,north,0
4132,681,79,31,15.33,8,desktop,mac,free,west,0
4133,541,117,35,16.45,8,mobile,android,trial,south,0
4134,381,90,32,9.78,13,desktop,linux,free,north,0
4135,720,25,34,11.99,14,mobile,ios,premium,north,0
4136,709,4,28,4.93,1,mobile,windows,trial,west,0
4137,711,76,41,14.33,8,mobile,mac,free,west,0
4138,211,66,34,16.89,13,mobile,ios,premium,west,0
4139,646,110,33,10.97,1,mobile,android,free,west,1
4140,383,69,40,12.53,14,mobile,ios,free,north,0
4141,538,60,41,11.12,11,mobile,ios,free,north,0
4142,631,36,30,10.46,3,mobile,mac,trial,east,0
4143,144,10,38,12.93,9,mobile,android,trial,east,0
4144,343,105,43,8.86,7,mobile,windows,trial,north,1
4145,120,99,29,11.06,5,desktop,ios,premium,west,0
4146,225,19,42,8.38,9,desktop,android,premium,east,0
4147,319,84,43,14.36,11,mobile,mac,free,east,0
4148,628,43,33,12.96,13,mobile,ios,premium,east,0
4149,633,52,33,10.28,6,mobile,linux,free,west,0
4150,302,101,26,12.15,3,mobile,linux,premium,west,1
4151,260,101,36,11.12,13,mobile,windows,free,east,0
4152,401,22,26,16.58,5,mobile,linux,free,east,0
4153,668,36,35,10.24,11,mobile,android,free,west,0
4154,713,98,43,14.54,12,desktop,windows,free,south,0
4155,188,110,36,9.18,1,mobile,mac,premium,west,0
4156,160,9,35,15.26,6,mobile,mac,free,north,0
4157,524,100,41,16.15,2,mobile,mac,free,north,1
4158,240,58,22,16.34,9,desktop,ios,premium,north,0
4159,169,70,28,17.88,12,desktop,android,trial,south,0
4160,51,9,36,13.17,8,desktop,ios,trial,east,0
4161,312,81,36,16.95,5,tablet,linux,premium,west,0
4162,304,81,37,18.5,14,mobile,windows,free,west,0
4163,424,79,33,7.51,2,mobile,linux,free,north,1
4164,170,94,32,9.59,2,desktop,windows,free,west,0
4165,530,113,32,6.02,6,mobile,windows,free,north,0
4166,506,101,28,16.24,14,desktop,windows,free,south,0
4167,353,89,29,5.97,13,mobile,windows,trial,west,0
4168,156,117,32,4.88,8,mobile,mac,free,west,0
4169,384,80,29,7.61,14,mobile,linux,trial,west,0
4170,502,80,39,5.05,13,mobile,ios,trial,north,0
4171,290,65,41,13.09,9,desktop,android,free,north,0
4172,214,92,37,7.66,2,mobile,linux,free,west,1
4173,384,8,39,5.24,13,mobile,android,free,north,0
4174,278,60,34,11.83,9,mobile,windows,trial,north,0
4175,310,51,34,12.07,2,desktop,windows,free,east,0
4176,274,109,34,4.52,12,desktop,android,premium,north,1
4177,242,8,29,9.15,6,desktop,mac,free,east,0
4178,531,77,34,11.7,12,mobile,mac,trial,west,0
4179,352,22,31,10.57,4,mobile,mac,free,south,1
4180,356,106,28,10.68,1,mobile,mac,free,south,1
4181,487,102,35,16.72,7,mobile,linux,free,west,0
4182,282,28,42,20.59,7,mobile,windows,trial,west,0
4183,100,104,29,10.75,13,desktop,windows,free,north,1
4184,626,59,40,6.71,2,mobile,mac,premium,east,0
4185,68,116,41,11.06,13,mobile,ios,free,north,0
4186,430,87,36,12.78,3,mobile,mac,premium,north,0
4187,216,4,23,11.79,14,mobile,mac,premium,east,0
4188,179,24,40,14.44,10,mobile,ios,free,north,0
4189,59,48,36,20.85,6,desktop,ios,free,north,0
4190,660,25,21,5.15,14,desktop,ios,free,south,0
4191,330,15,32,9.97,6,desktop,ios,free,south,0
4192,269,117,32,18.16,9,desktop,ios,free,east,0
4193,548,104,42,9.91,1,mobile,android,free,west,1
4194,57,52,37,15.16,2,desktop,android,trial,south,0
4195,425,25,32,14.52,5,desktop,ios,free,south,0
4196,376,21,37,16.95,4,mobile,mac,premium,north,0
4197,417,109,27,19.65,4,desktop,mac,free,west,0
4198,116,39,39,13.33,6,tablet,mac,free,north,0
4199,696,1,35,5.02,9,desktop,linux,free,north,0
4200,196,47,29,9.2,2,mobile,windows,premium,east,0
4201,504,54,26,20.74,11,mobile,mac,premium,east,0
4202,552,74,33,6.34,12,desktop,windows,free,north,0
4203,270,40,33,13.99,12,desktop,mac,trial,east,0
4204,121,110,31,1.94,3,mobile,mac,free,south,0
4205,237,77,36,6.6,13,mobile,android,free,west,0
4206,594,118,34,15.55,2,mobile,linux,free,north,1
4207,664,44,41,12.14,2,mobile,android,premium,west,0
4208,685,78,30,10.49,11,desktop,linux,free,west,0
4209,188,43,24,8.74,11,mobile,mac,free,east,0
4210,454,83,32,4.01,2,mobile,ios,free,east,1
4211,135,89,37,14.77,6,desktop,windows,premium,east,0
4212,527,38,47,10.87,6,mobile,ios,premium,north,0
4213,321,112,28,5.91,11,desktop,ios,free,west,0
4214,529,102,26,12.12,8,mobile,ios,trial,west,1
4215,509,107,37,14.32,9,mobile,linux,trial,west,0
4216,724,26,30,11.2,2,desktop,ios,premium,south,0
4217,372,86,38,12.46,14,mobile,android,free,north,0
4218,269,12,32,12.15,8,mobile,ios,free,east,0
4219,398,12,40,9.17,10,mobile,mac,free,east,0
4220,143,116,37,12.22,7,desktop,mac,trial,south,1
4221,108,18,31,14.94,4,mobile,linux,free,west,0
4222,393,103,34,16.14,10,mobile,linux,free,south,0
4223,607,51,29,15.16,5,mobile,linux,premium,west,1
4224,403,36,38,9.3,4,desktop,ios,premium,west,0
4225,577,8,36,14.54,8,desktop,mac,free,north,0
4226,154,81,32,13.86,5,desktop,mac,free,north,1
4227,344,86,27,9.16,13,desktop,mac,free,south,1
4228,459,56,30,10.14,10,desktop,android,free,east,0
4229,273,97,38,14.72,6,mobile,mac,free,north,0
4230,39,38,39,17.51,1,mobile,ios,free,north,0
4231,81,66,37,4.75,5,desktop,windows,free,west,0
4232,679,34,41,18.56,2,desktop,linux,premium,south,0
4233,453,69,36,16.66,4,desktop,android,free,east,1
4234,215,16,40,12.8,4,tablet,mac,free,east,0
4235,211,57,43,11.04,10,desktop,android,free,west,0
4236,57,65,28,13.56,2,mobile,android,premium,north,0
4237,691,66,39,9.44,3,desktop,android,free,east,0
4238,105,53,29,11.29,1,mobile,mac,free,north,0
4239,561,77,35,6.1,13,desktop,mac,free,north,0
4240,198,61,28,5.03,14,desktop,mac,free,south,0
4241,264,33,33,21.33,5,desktop,windows,free,west,0
4242,221,25,32,12.25,7,mobile,mac,trial,south,0
4243,607,77,24,12.81,5,desktop,android,free,east,1
4244,52,112,37,11.88,8,tablet,windows,trial,west,1
4245,276,90,29,8.69,8,mobile,android,free,north,1
4246,225,76,41,10.77,4,mobile,android,trial,east,0
4247,221,110,29,12.36,10,desktop,windows,premium,west,0
4248,165,107,46,11.21,1,desktop,android,free,west,1
4249,668,60,40,8.99,10,desktop,ios,premium,east,0
4250,295,13,39,13.92,11,desktop,ios,free,west,0
4251,322,76,39,12.75,1,mobile,mac,trial,east,0
4252,299,74,44,13.57,11,mobile,android,free,north,0
4253,716,33,26,14.82,11,desktop,windows,premium,west,0
4254,267,101,27,11.32,14,mobile,mac,free,west,0
4255,269,104,41,11.32,12,mobile,ios,free,north,0
4256,259,39,30,17.93,1,mobile,android,free,west,0
4257,258,57,33,8.22,2,mobile,linux,free,east,1
4258,92,23,37,4.51,2,mobile,ios,trial,south,0
4259,452,21,37,14.22,9,desktop,linux,trial,west,0
4260,47,31,33,9.48,10,mobile,android,free,east,0
4261,188,43,33,7.69,10,desktop,windows,trial,west,0
4262,171,32,39,15.54,5,mobile,android,free,south,0
4263,234,18,34,11.42,3,desktop,linux,trial,south,0
4264,559,53,39,6.95,1,mobile,windows,free,north,0
4265,449,74,32,19.74,6,mobile,linux,free,west,0
4266,723,39,46,5.56,5,mobile,windows,free,south,0
4267,275,64,31,11.65,5,tablet,ios,free,north,0
4268,679,32,36,4.44,2,desktop,linux,trial,north,0
4269,61,84,42,13.08,5,desktop,mac,premium,south,0
4270,382,77,30,9.44,12,mobile,mac,free,south,0
4271,589,115,37,15.28,4,mobile,linux,free,west,0
4272,402,6,44,11.93,13,tablet,mac,free,east,0
4273,683,102,36,17.4,2,mobile,ios,trial,west,1
4274,250,40,35,10.28,9,desktop,windows,free,north,0
4275,53,7,34,5.58,2,desktop,ios,trial,north,0
4276,571,82,34,12.95,6,desktop,android,trial,north,0
4277,77,20,28,10.99,14,mobile,android,free,south,0
4278,565,21,44,4.72,11,mobile,ios,premium,north,0
4279,543,117,26,7.78,8,mobile,android,free,west,1
4280,620,26,38,9.05,9,tablet,ios,trial,west,0
4281,365,65,42,18.22,10,desktop,android,free,south,0
4282,656,24,38,14.83,12,mobile,linux,free,west,0
4283,148,14,38,10.61,9,desktop,android,free,north,0
4284,334,0,41,13.88,8,mobile,mac,trial,north,0
4285,115,1,31,3.84,2,mobile,linux,free,west,0
4286,566,56,43,9.74,14,mobile,mac,premium,west,0
4287,529,52,47,13.6,8,desktop,linux,free,west,0
4288,594,4,39,12.66,5,mobile,linux,free,west,0
4289,565,41,49,9.84,2,mobile,android,trial,east,0
4290,245,32,32,11.85,9,mobile,android,free,west,0
4291,77,68,31,13.35,11,mobile,mac,free,west,0
4292,680,119,26,11.96,12,mobile,linux,free,west,1
4293,374,82,30,15.44,13,mobile,mac,free,west,0
4294,96,110,37,13.27,13,desktop,ios,free,south,0
4295,678,23,34,14.04,9,tablet,linux,free,west,0
4296,725,25,42,18.85,14,mobile,windows,trial,north,0
4297,341,90,30,15.31,2,tablet,windows,premium,south,0
4298,569,37,41,18.96,6,desktop,linux,free,west,0
4299,55,101,50,9.31,7,desktop,linux,trial,south,0
4300,95,55,31,5.63,10,mobile,mac,free,west,0
4301,223,24,28,11.44,5,desktop,mac,free,south,0
4302,489,101,36,11.1,5,desktop,ios,free,south,1
4303,123,66,30,17.84,13,mobile,android,free,south,0
4304,53,96,32,7.48,10,desktop,mac,free,east,0
4305,498,54,48,11.68,9,mobile,mac,free,north,0
4306,569,15,41,13.62,3,desktop,android,free,east,0
4307,547,81,30,12.4,8,desktop,mac,free,north,1
4308,589,14,34,11.31,6,mobile,android,free,south,0
4309,591,79,32,13.43,9,mobile,ios,free,south,0
4310,451,50,38,16.32,13,desktop,mac,free,east,0
4311,393,94,36,18.14,4,mobile,android,trial,west,1
4312,629,104,35,12.13,12,desktop,linux,free,north,0
4313,273,48,43,8.74,9,desktop,android,free,north,0
4314,98,105,40,18.14,7,mobile,windows,free,south,0
4315,556,13,46,7.69,14,mobile,ios,free,west,0
4316,223,12,30,19.16,3,tablet,android,trial,south,0
4317,715,119,32,17.38,10,tablet,ios,trial,west,0
4318,319,68,49,17.96,6,mobile,windows,free,north,0
4319,626,54,32,14.74,10,mobile,ios,free,south,0
4320,59,18,39,3.55,2,mobile,ios,free,east,0
4321,491,34,44,7.84,11,desktop,windows,premium,east,0
4322,343,82,35,13.23,1,mobile,android,trial,south,1
4323,353,98,45,9.3,5,mobile,android,free,west,0
4324,215,109,32,10.74,13,mobile,android,premium,south,0
4325,709,48,43,14.45,9,tablet,ios,free,east,0
4326,304,54,40,11.32,7,mobile,ios,premium,north,0
4327,625,19,32,7.12,5,desktop,linux,free,west,0
4328,327,9,38,15.54,2,mobile,ios,free,east,0
4329,63,52,40,14.06,2,desktop,mac,free,south,0
4330,645,69,41,11.0,11,desktop,linux,free,south,0
4331,159,12,43,14.85,4,tablet,android,trial,east,0
4332,219,49,27,12.38,2,desktop,linux,free,north,0
4333,632,76,30,17.33,7,mobile,android,free,south,0
4334,655,97,35,12.6,6,mobile,mac,free,west,1
4335,671,112,32,17.3,14,mobile,ios,premium,west,1
4336,328,40,26,4.51,4,mobile,ios,premium,east,0
4337,559,47,26,13.84,4,tablet,windows,free,south,0
4338,259,104,36,10.41,3,mobile,windows,free,east,1
4339,548,83,26,8.56,3,desktop,ios,free,north,1
4340,381,32,27,16.63,8,mobile,windows,free,east,0
4341,66,82,32,15.56,4,desktop,android,premium,north,0
4342,322,18,39,3.97,11,desktop,android,trial,south,0
4343,357,53,44,14.86,12,desktop,android,trial,east,0
4344,210,36,31,14.38,7,mobile,android,free,north,0
4345,292,119,39,9.11,4,desktop,linux,trial,south,0
4346,381,4,32,8.66,12,desktop,android,premium,south,0
4347,64,102,29,5.64,14,mobile,linux,premium,west,0
4348,136,33,46,10.65,13,tablet,android,free,west,0
4349,566,4,26,11.29,13,desktop,android,free,south,0
4350,276,79,25,15.19,12,mobile,ios,premium,east,0
4351,455,81,28,13.08,11,mobile,mac,free,north,0
4352,426,17,36,7.76,14,mobile,linux,free,west,0
4353,415,4,30,12.96,5,mobile,linux,free,south,0
4354,319,13,25,10.98,14,desktop,windows,free,west,0
4355,368,49,34,8.26,1,desktop,windows,premium,west,0
4356,606,15,37,5.64,12,mobile,mac,premium,north,0
4357,705,84,34,14.5,5,desktop,windows,premium,south,1
4358,209,9,35,13.79,5,mobile,windows,free,west,0
4359,498,94,26,14.23,10,mobile,linux,premium,north,0
4360,708,104,40,9.09,3,desktop,windows,free,east,1
4361,35,86,35,12.68,14,desktop,mac,free,east,0
4362,579,113,36,6.5,11,mobile,linux,free,east,1
4363,377,112,33,8.05,1,mobile,mac,trial,east,1
4364,707,5,30,12.13,12,desktop,windows,premium,east,0
4365,434,41,41,13.05,2,mobile,mac,premium,south,0
4366,616,91,36,5.48,12,mobile,mac,premium,south,1
4367,146,40,40,7.77,12,tablet,android,free,west,0
4368,129,88,39,10.54,10,desktop,android,trial,north,0
4369,678,92,37,15.83,9,desktop,windows,free,north,1
4370,398,119,38,8.75,12,mobile,mac,trial,north,0
4371,420,39,43,12.56,12,desktop,android,trial,east,0
4372,148,41,37,12.98,10,desktop,android,free,south,0
4373,188,2,36,11.0,3,mobile,android,free,north,0
4374,602,34,39,13.07,10,mobile,linux,free,north,0
4375,242,33,33,6.62,3,mobile,android,premium,south,0
4376,438,54,31,9.38,1,mobile,ios,free,north,0
4377,251,50,35,17.74,3,tablet,android,free,west,0
4378,214,102,36,18.02,7,desktop,android,premium,north,0
4379,146,92,24,15.37,14,mobile,windows,free,west,0
4380,680,87,38,16.4,1,mobile,ios,free,west,1
4381,688,0,41,4.7,2,mobile,linux,trial,west,0
4382,110,56,26,8.21,2,mobile,linux,free,north,1
4383,277,87,36,10.76,3,mobile,ios,free,north,0
4384,424,29,36,21.66,8,tablet,mac,trial,west,0
4385,298,50,37,10.75,12,tablet,android,free,east,0
4386,534,87,38,14.98,1,tablet,ios,free,east,1
4387,212,95,31,13.51,12,mobile,ios,free,west,1
4388,71,102,38,13.42,13,desktop,ios,premium,north,0
4389,265,51,36,11.91,2,desktop,windows,free,south,0
4390,448,47,30,7.2,7,mobile,ios,premium,north,0
4391,156,45,30,1.2,12,mobile,android,trial,west,0
4392,601,80,28,17.13,10,mobile,windows,free,north,0
4393,38,50,35,9.53,3,mobile,android,free,north,0
4394,77,48,37,4.53,3,desktop,ios,free,south,0
